,ascent,conditionDate,conditionDetails,conditionStatus,descent,difficulty,high,id,imgMedium,imgSmall,imgSmallMed,imgSqSmall,latitude,length,location,longitude,low,name,starVotes,stars,summary,type,url
4803,6777,1970-01-01 00:00:00,,Unknown,-3649,blueBlack,6403,7002165,https://cdn-files.apstatic.com/hike/7033370_medium_1554997840.jpg,https://cdn-files.apstatic.com/hike/7033370_small_1554997840.jpg,https://cdn-files.apstatic.com/hike/7033370_smallMed_1554997840.jpg,https://cdn-files.apstatic.com/hike/7033370_sqsmall_1554997840.jpg,46.9498,16.0,"Buckley, Washington",-121.7947,2913,Northern Loop,5,4.6,Work your way through the most pristine wilderness in the park on this long distance trail.,Trail,https://www.hikingproject.com/trail/7002165/northern-loop
4805,1836,1970-01-01 00:00:00,,Unknown,-3423,blueBlack,6369,7002126,https://cdn-files.apstatic.com/hike/7049837_medium_1555689342.jpg,https://cdn-files.apstatic.com/hike/7049837_small_1555689342.jpg,https://cdn-files.apstatic.com/hike/7049837_smallMed_1555689342.jpg,https://cdn-files.apstatic.com/hike/7049837_sqsmall_1555689342.jpg,46.9302,7.2,"Eatonville, Washington",-121.863,3233,Spray-Seattle Park,5,4.4,"This journey combines many area highlights: Spray Park & Falls, Seattle Park, views and wildflowers.",Trail,https://www.hikingproject.com/trail/7002126/spray-seattle-park
4811,410,1970-01-01 00:00:00,,Unknown,-1236,blue,3684,7002124,,,,,46.9345,3.0,"Buckley, Washington",-121.9072,2797,Paul Peak,5,3.6,Avoid the crowds with this accessible and enjoyable trek around the base of Paul Peak.,Trail,https://www.hikingproject.com/trail/7002124/paul-peak
4814,166,1970-01-01 00:00:00,,Unknown,-535,greenBlue,4090,7002121,https://cdn-files.apstatic.com/hike/7006199_medium_1554320217.jpg,https://cdn-files.apstatic.com/hike/7006199_small_1554320217.jpg,https://cdn-files.apstatic.com/hike/7006199_smallMed_1554320217.jpg,https://cdn-files.apstatic.com/hike/7006199_sqsmall_1554320217.jpg,46.8484,2.8,"Eatonville, Washington",-121.9193,3555,North Puyallup,1,3.0,"This isolated, infrequently used trail is another way to reach Klapatche Point.",Trail,https://www.hikingproject.com/trail/7002121/north-puyallup
4815,1685,1970-01-01 00:00:00,,Unknown,0,black,5486,7002128,,,,,46.8362,2.4,"Eatonville, Washington",-121.906,3801,St. Andrews Creek,1,3.0,This steep climb from Denman Falls along Klapatche Ridge ends at spectacular Klapatche Park.,Trail,https://www.hikingproject.com/trail/7002128/st-andrews-creek
4816,1520,1970-01-01 00:00:00,,Unknown,-9,dblack,6459,7081508,https://cdn-files.apstatic.com/hike/7058641_medium_1557788510.jpg,https://cdn-files.apstatic.com/hike/7058641_small_1557788510.jpg,https://cdn-files.apstatic.com/hike/7058641_smallMed_1557788510.jpg,https://cdn-files.apstatic.com/hike/7058641_sqsmall_1557788510.jpg,46.9332,1.5,"Eatonville, Washington",-121.8645,4939,Fay Peak Route,1,3.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7081508/fay-peak-route
4825,938,1970-01-01 00:00:00,,Unknown,-383,black,4183,7064647,,,,,46.9432,2.8,"Buckley, Washington",-121.9715,3302,Evans Creek Jeep Trail #311,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064647/evans-creek-jeep-trail-311
4827,141,1970-01-01 00:00:00,,Unknown,-186,greenBlue,4902,7065365,,,,,46.8189,1.4,"Eatonville, Washington",-121.9473,4731,Peak Two Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065365/peak-two-trail
4830,406,1970-01-01 00:00:00,,Unknown,-42,blue,3705,7064572,,,,,46.9422,1.4,"Buckley, Washington",-121.9697,3341,Evans Trail #1154,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064572/evans-trail-1154
4858,819,1970-01-01 00:00:00,,Unknown,-102,blue,7826,7055137,https://cdn-files.apstatic.com/hike/7035930_medium_1555021199.jpg,https://cdn-files.apstatic.com/hike/7035930_small_1555021199.jpg,https://cdn-files.apstatic.com/hike/7035930_smallMed_1555021199.jpg,https://cdn-files.apstatic.com/hike/7035930_sqsmall_1555021199.jpg,46.9048,1.2,"Greenwater, Washington",-121.6951,7025,Third Burroughs Trail,2,4.5,Climb to the last Burroughs Mountain to get a higher and clearer view of Mount Rainier.,Trail,https://www.hikingproject.com/trail/7055137/third-burroughs-trail
4895,1016,1970-01-01 00:00:00,,Unknown,-1016,blue,7166,7002240,https://cdn-files.apstatic.com/hike/7011445_medium_1554559400.jpg,https://cdn-files.apstatic.com/hike/7011445_small_1554559400.jpg,https://cdn-files.apstatic.com/hike/7011445_smallMed_1554559400.jpg,https://cdn-files.apstatic.com/hike/7011445_sqsmall_1554559400.jpg,46.9147,6.0,"Eatonville, Washington",-121.6424,6403,Mount Fremont,12,4.7,A lovely hike to an old firetower atop Mount Fremont.,Featured Hike,https://www.hikingproject.com/trail/7002240/mount-fremont
4902,1387,1970-01-01 00:00:00,,Unknown,-1389,blue,7345,7002188,https://cdn-files.apstatic.com/hike/7001228_medium_1554218013.jpg,https://cdn-files.apstatic.com/hike/7001228_small_1554218013.jpg,https://cdn-files.apstatic.com/hike/7001228_smallMed_1554218013.jpg,https://cdn-files.apstatic.com/hike/7001228_sqsmall_1554218013.jpg,46.9141,6.7,"Eatonville, Washington",-121.6419,6200,Burroughs Mountain,8,4.6,The mountain views from any point on this hike are superb and Burroughs offers some of the very best.,Featured Hike,https://www.hikingproject.com/trail/7002188/burroughs-mountain
4903,1611,1970-01-01 00:00:00,,Unknown,-1610,blue,5954,7002157,https://cdn-files.apstatic.com/hike/7001343_medium_1554218333.jpg,https://cdn-files.apstatic.com/hike/7001343_small_1554218333.jpg,https://cdn-files.apstatic.com/hike/7001343_smallMed_1554218333.jpg,https://cdn-files.apstatic.com/hike/7001343_sqsmall_1554218333.jpg,46.9017,6.2,"Eatonville, Washington",-121.6459,4343,Glacier Basin,4,4.8,Follow this retrofitted mining road as it ascends high into the White River Valley.,Featured Hike,https://www.hikingproject.com/trail/7002157/glacier-basin
4916,1171,1970-01-01 00:00:00,,Unknown,-1882,blueBlack,7379,7002158,https://cdn-files.apstatic.com/hike/7001319_medium_1554218256.jpg,https://cdn-files.apstatic.com/hike/7001319_small_1554218256.jpg,https://cdn-files.apstatic.com/hike/7001319_smallMed_1554218256.jpg,https://cdn-files.apstatic.com/hike/7001319_sqsmall_1554218256.jpg,46.9106,3.9,"Eatonville, Washington",-121.6608,5553,Burroughs Mountain Trail,8,4.6,A beautiful trail leading above treeline to the summit of Burroughs and back again.,Trail,https://www.hikingproject.com/trail/7002158/burroughs-mountain-trail
4917,494,1970-01-01 00:00:00,,Unknown,-86,blue,7170,7002091,https://cdn-files.apstatic.com/hike/7011445_medium_1554559400.jpg,https://cdn-files.apstatic.com/hike/7011445_small_1554559400.jpg,https://cdn-files.apstatic.com/hike/7011445_smallMed_1554559400.jpg,https://cdn-files.apstatic.com/hike/7011445_sqsmall_1554559400.jpg,46.9176,1.4,"Eatonville, Washington",-121.6686,6743,Mount Fremont Trail,5,4.8,A sensory-rich ridgetop experience!,Trail,https://www.hikingproject.com/trail/7002091/mount-fremont-trail
4921,1006,1970-01-01 00:00:00,,Unknown,-367,blueBlack,6812,7002161,https://cdn-files.apstatic.com/hike/7033381_medium_1554997872.jpg,https://cdn-files.apstatic.com/hike/7033381_small_1554997872.jpg,https://cdn-files.apstatic.com/hike/7033381_smallMed_1554997872.jpg,https://cdn-files.apstatic.com/hike/7033381_sqsmall_1554997872.jpg,46.9173,4.2,"Eatonville, Washington",-121.5894,6131,Sourdough Ridge,4,4.5,A beautiful ridge top trail with views and wildflowers abound.,Trail,https://www.hikingproject.com/trail/7002161/sourdough-ridge
4934,442,1970-01-01 00:00:00,,Unknown,0,blue,5240,7002114,,,,,46.9002,1.0,"Eatonville, Washington",-121.6651,4798,Emmons Moraine,4,3.0,A quick spur leading to the base of the largest glacier in the lower 48.,Trail,https://www.hikingproject.com/trail/7002114/emmons-moraine
4936,3919,1970-01-01 00:00:00,,Unknown,-139,blue,6863,7002164,https://cdn-files.apstatic.com/hike/7051920_medium_1555693915.jpg,https://cdn-files.apstatic.com/hike/7051920_small_1555693915.jpg,https://cdn-files.apstatic.com/hike/7051920_smallMed_1555693915.jpg,https://cdn-files.apstatic.com/hike/7051920_sqsmall_1555693915.jpg,47.005,9.0,"Buckley, Washington",-121.6139,3038,Huckleberry Creek,1,3.0,"This forgotten, solitary trail explores old growth forest in the northwest reaches of the park.",Trail,https://www.hikingproject.com/trail/7002164/huckleberry-creek
4961,608,2019-06-09 23:37:01,"Snowy, Icy - You'll need micro spikes or possibly snowshoes to get all the way around.",Bad / Closed,-612,greenBlue,5871,7002094,https://cdn-files.apstatic.com/hike/7020767_medium_1554838813.jpg,https://cdn-files.apstatic.com/hike/7020767_small_1554838813.jpg,https://cdn-files.apstatic.com/hike/7020767_smallMed_1554838813.jpg,https://cdn-files.apstatic.com/hike/7020767_sqsmall_1554838813.jpg,46.8719,3.6,"Eatonville, Washington",-121.5159,5298,Naches Peak Loop,28,4.7,"This loop provides some of the best views of Mount Rainier around, and a plethora of wildflowers.",Featured Hike,https://www.hikingproject.com/trail/7002094/naches-peak-loop
4978,484,1970-01-01 00:00:00,,Unknown,-2942,blue,6811,7033165,https://cdn-files.apstatic.com/hike/7033852_medium_1554998859.jpg,https://cdn-files.apstatic.com/hike/7033852_small_1554998859.jpg,https://cdn-files.apstatic.com/hike/7033852_smallMed_1554998859.jpg,https://cdn-files.apstatic.com/hike/7033852_sqsmall_1554998859.jpg,46.9357,8.0,"Buckley, Washington",-121.5006,3896,Northway Down,3,4.7,A fun downhill hike with views of Mt. Rainier.  You can either ride the gondola up or hike to the start!,Featured Hike,https://www.hikingproject.com/trail/7033165/northway-down
4983,2287,1970-01-01 00:00:00,,Unknown,-2287,blue,5831,7002155,https://cdn-files.apstatic.com/hike/7001331_medium_1554218301.jpg,https://cdn-files.apstatic.com/hike/7001331_small_1554218301.jpg,https://cdn-files.apstatic.com/hike/7001331_smallMed_1554218301.jpg,https://cdn-files.apstatic.com/hike/7001331_sqsmall_1554218301.jpg,46.9228,6.0,"Eatonville, Washington",-121.5337,3543,Crystal Lakes,3,4.0,Follow Crystal Lakes Trail as it ascends from forest to alpine meadows en route to beautiful lakes.,Featured Hike,https://www.hikingproject.com/trail/7002155/crystal-lakes
4985,1414,2019-06-19 12:55:48,Opens June 28,Bad / Closed,-1415,blue,6123,7002162,https://cdn-files.apstatic.com/hike/7001351_medium_1554218356.jpg,https://cdn-files.apstatic.com/hike/7001351_small_1554218356.jpg,https://cdn-files.apstatic.com/hike/7001351_smallMed_1554218356.jpg,https://cdn-files.apstatic.com/hike/7001351_sqsmall_1554218356.jpg,46.9177,7.3,"Eatonville, Washington",-121.5877,5554,Palisades Lake,2,4.0,"High above the White River, the hidden lakes along this route provide the perfect day's outing.",Featured Hike,https://www.hikingproject.com/trail/7002162/palisades-lake
4986,1548,2019-06-22 20:50:41,"Snowy, Mostly Dry - A few snowy patches that weren't too hard to cross, though though we had a minor snow bridge collapse over a creek.",Minor Issues,-1548,blue,5280,7002241,https://cdn-files.apstatic.com/hike/7001363_medium_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_small_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_smallMed_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_sqsmall_1554218391.jpg,46.8906,6.9,"Eatonville, Washington",-121.5965,3765,Owyhigh Lakes,2,4.0,Experience one of Rainier's most pristine sub-alpine lakes on this relatively easy route.,Featured Hike,https://www.hikingproject.com/trail/7002241/owyhigh-lakes
4987,469,1970-01-01 00:00:00,,Unknown,-469,greenBlue,5760,7030874,https://cdn-files.apstatic.com/hike/7031777_medium_1554931753.jpg,https://cdn-files.apstatic.com/hike/7031777_small_1554931753.jpg,https://cdn-files.apstatic.com/hike/7031777_smallMed_1554931753.jpg,https://cdn-files.apstatic.com/hike/7031777_sqsmall_1554931753.jpg,46.8754,3.8,"Eatonville, Washington",-121.5181,5354,Sheep Lake Trail (PCT),1,4.0,Enjoy this route for a lovely day hike or short overnight backpack.,Featured Hike,https://www.hikingproject.com/trail/7030874/sheep-lake-trail-pct
4998,576,2019-06-09 23:37:16,"Snowy, Icy - You'll need micro spikes or possibly snowshoes to get all the way around.",Bad / Closed,-453,greenBlue,5870,7002247,https://cdn-files.apstatic.com/hike/7001354_medium_1554218366.jpg,https://cdn-files.apstatic.com/hike/7001354_small_1554218366.jpg,https://cdn-files.apstatic.com/hike/7001354_smallMed_1554218366.jpg,https://cdn-files.apstatic.com/hike/7001354_sqsmall_1554218366.jpg,46.8669,3.0,"Eatonville, Washington",-121.5179,5324,Naches Loop Trail,3,4.7,"One of the most popular trails in the park, it provides astounding scenery for not much effort.",Trail,https://www.hikingproject.com/trail/7002247/naches-loop-trail
5000,1943,1970-01-01 00:00:00,,Unknown,-6,blue,6553,7002229,https://cdn-files.apstatic.com/hike/7024605_medium_1554847298.jpg,https://cdn-files.apstatic.com/hike/7024605_small_1554847298.jpg,https://cdn-files.apstatic.com/hike/7024605_smallMed_1554847298.jpg,https://cdn-files.apstatic.com/hike/7024605_sqsmall_1554847298.jpg,46.9192,2.7,"Eatonville, Washington",-121.5221,4610,Crystal Peak Trail,4,4.5,Summit Crystal Peak on this trail for a panoramic view of six volcanic cones.,Trail,https://www.hikingproject.com/trail/7002229/crystal-peak-trail
5013,1909,2019-06-22 20:51:03,"Snowy, Mostly Dry - A few snowy patches that weren't too hard to cross, though though we had a minor snow bridge collapse over a creek.",Minor Issues,-2458,blue,5353,7002147,https://cdn-files.apstatic.com/hike/7001363_medium_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_small_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_smallMed_1554218391.jpg,https://cdn-files.apstatic.com/hike/7001363_sqsmall_1554218391.jpg,46.8906,8.4,"Eatonville, Washington",-121.5965,2930,Owyhigh Lakes Trail,2,3.5,"Pass multiple mountain lakes and meadows, teeming with wildflowers on this lengthy trail.",Trail,https://www.hikingproject.com/trail/7002147/owyhigh-lakes-trail
5030,2620,1970-01-01 00:00:00,,Unknown,-1220,black,6437,7064453,https://cdn-files.apstatic.com/hike/7033941_medium_1554999054.jpg,https://cdn-files.apstatic.com/hike/7033941_small_1554999054.jpg,https://cdn-files.apstatic.com/hike/7033941_smallMed_1554999054.jpg,https://cdn-files.apstatic.com/hike/7033941_sqsmall_1554999054.jpg,46.9643,6.1,"Greenwater, Washington",-121.4885,4106,Crystal Mountain Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064453/crystal-mountain-trail
5033,8738,1970-01-01 00:00:00,,Unknown,-6252,black,6869,7064349,,,,,46.9695,26.5,"Cle Elum, Washington",-121.1681,2801,American Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064349/american-ridge
5036,1491,1970-01-01 00:00:00,,Unknown,-108,blue,5056,7065646,https://cdn-files.apstatic.com/hike/7054468_medium_1555706926.jpg,https://cdn-files.apstatic.com/hike/7054468_small_1555706926.jpg,https://cdn-files.apstatic.com/hike/7054468_smallMed_1555706926.jpg,https://cdn-files.apstatic.com/hike/7054468_sqsmall_1555706926.jpg,46.8319,4.5,"Greenwater, Washington",-121.3698,3583,Swamp Lake,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065646/swamp-lake
5054,2995,1970-01-01 00:00:00,,Unknown,-276,blueBlack,6140,7065795,,,,,46.9327,7.0,"Greenwater, Washington",-121.3595,3420,Union Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065795/union-creek-trail
5055,1138,1970-01-01 00:00:00,,Unknown,-22,black,5841,7065568,,,,,46.9369,1.8,"Greenwater, Washington",-121.4692,4725,Silver Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065568/silver-creek-trail
5062,1305,1970-01-01 00:00:00,,Unknown,0,black,5845,7064346,,,,,46.912,1.6,"Greenwater, Washington",-121.4538,4540,Bear Gap,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064346/bear-gap
5141,601,1970-01-01 00:00:00,,Unknown,-561,green,3466,7065252,,,,,46.9439,10.4,"Greenwater, Washington",-121.3308,3265,Pleasant Valley Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065252/pleasant-valley-loop
5158,18,1970-01-01 00:00:00,,Unknown,-2114,blue,5756,7065065,,,,,46.8592,4.5,"Greenwater, Washington",-121.4078,3660,Mesatchee Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065065/mesatchee-creek-trail
5160,110,1970-01-01 00:00:00,,Unknown,-146,green,3474,7065383,,,,,46.926,2.3,"Greenwater, Washington",-121.3645,3395,Pleasant Valley Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065383/pleasant-valley-loop
5168,2149,1970-01-01 00:00:00,,Unknown,-4,blue,5631,7064892,,,,,46.9371,5.1,"Greenwater, Washington",-121.3255,3486,Kettle Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064892/kettle-creek
5231,2492,1970-01-01 00:00:00,,Unknown,-3,black,5623,7064791,,,,,46.9178,3.6,"Cle Elum, Washington",-121.2307,3131,Goat Creek,2,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064791/goat-creek
5245,2582,1970-01-01 00:00:00,,Unknown,-77,blue,5952,7033869,https://cdn-files.apstatic.com/hike/7034425_medium_1555000227.jpg,https://cdn-files.apstatic.com/hike/7034425_small_1555000227.jpg,https://cdn-files.apstatic.com/hike/7034425_smallMed_1555000227.jpg,https://cdn-files.apstatic.com/hike/7034425_sqsmall_1555000227.jpg,46.8835,5.4,"Tieton, Washington",-121.2809,3370,Goose Prairie Trail #972,1,2.0,This is a steady uphill to American Ridge that never quite provides the views it should.,Trail,https://www.hikingproject.com/trail/7033869/goose-prairie-trail-972
5254,2283,1970-01-01 00:00:00,,Unknown,-40,black,5691,7065384,,,,,46.9455,2.4,"Greenwater, Washington",-121.3059,3408,Pleasant Valley Lake Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065384/pleasant-valley-lake-trail
5289,3139,1970-01-01 00:00:00,,Unknown,-173,black,6342,7065381,,,,,46.8807,6.1,"Greenwater, Washington",-121.2776,3216,Nile Ridge Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065381/nile-ridge-trail
5339,394,1970-01-01 00:00:00,,Unknown,-3251,blueBlack,5431,7035460,https://cdn-files.apstatic.com/hike/7054472_medium_1555706935.jpg,https://cdn-files.apstatic.com/hike/7054472_small_1555706935.jpg,https://cdn-files.apstatic.com/hike/7054472_smallMed_1555706935.jpg,https://cdn-files.apstatic.com/hike/7054472_sqsmall_1555706935.jpg,46.9068,10.3,"Cle Elum, Washington",-121.1527,2528,Little Bald Mountain Trail,1,4.0,Extreme exposure combine with amazing views from the upper portion of the cliffside trail.,Trail,https://www.hikingproject.com/trail/7035460/little-bald-mountain-trail
5359,3136,1970-01-01 00:00:00,,Unknown,-749,black,6176,7064227,,,,,46.878,7.7,"Tieton, Washington",-121.0828,3268,Clover Springs 4WD Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064227/clover-springs-4wd-trail
5406,192,1970-01-01 00:00:00,,Unknown,-2103,black,6370,7065982,,,,,46.8713,3.4,"Tieton, Washington",-121.1999,4271,Windy Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065982/windy-ridge
