Hike_ID,ascent,descent,difficulty,high,latitude,length,location,longitude,low,name,starVotes,stars,summary,url
640,1,-6,green,34,47.4024,1.3,"Kent, Washington",-122.2496,28,Puget Power Trail,3,3.3,The Puget Power Trail offers a quick escape from industry into Green River Natural Resources Area.,https://www.hikingproject.com/trail/7012317/puget-power-trail
641,87,-167,green,103,47.3673,20.6,"Kent, Washington",-122.219,11,Green River Trail,3,3.0,A remarkable urban escape or an industrial cesspool: you decide!,https://www.hikingproject.com/trail/7036989/green-river-trail
642,579,-71,green,537,47.5,18.3,"Renton, Washington",-122.215,23,Cedar River Trail,4,2.5,A pleasant interurban trail along Cedar River.,https://www.hikingproject.com/trail/7021893/cedar-river-trail
643,45,-237,green,281,47.4226,2.1,"Des Moines, Washington",-122.3054,50,Des Moines Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7069729/des-moines-creek-trail
644,860,-862,greenBlue,661,47.4226,9.4,"Maple Heights-Lake Desire, Washington",-122.099,465,Lake Youngs Trail,2,4.0,A gravel trail that loops around Lake Young Reservoir.,https://www.hikingproject.com/trail/7048330/lake-youngs-trail
645,1924,-1923,blue,1566,47.4327,12.8,"Hobart, Washington",-121.9708,548,Taylor Mountain Loop,4,3.3,A great loop hike through the Taylor Mountain Forest with a mix of singletrack and forest roads.,https://www.hikingproject.com/trail/7052602/taylor-mountain-loop
646,204,-215,black,760,47.3307,1.9,"Black Diamond, Washington",-122.0091,710,Tribulation,1,4.0,Tight and twisty trail featuring bridges and other bike features.,https://www.hikingproject.com/trail/7076781/tribulation
647,112,-105,greenBlue,619,47.3428,1.9,"Ravensdale, Washington",-122.0059,572,Sasquatch,1,4.0,A one-mile easy roller.,https://www.hikingproject.com/trail/7076771/sasquatch
648,151,-80,blueBlack,685,47.3475,1.5,"Ravensdale, Washington",-122.0101,589,Beaver Tracks,1,4.0,This technical trail has lots of roots and narrow trees.,https://www.hikingproject.com/trail/7076714/beaver-tracks
649,138,-146,greenBlue,724,47.3474,1.2,"Ravensdale, Washington",-122.0108,626,Big Beaver Loop,1,4.0,Some steep climbs and tight switchbacks make the most of minimal elevation gain in the area.,https://www.hikingproject.com/trail/7076765/big-beaver-loop
650,165,-99,greenBlue,685,47.3363,1.6,"Black Diamond, Washington",-122.013,586,Route 66,1,3.0,Connector trail running from the parking lot on the East of HWY169 to Henry's Ridge area.,https://www.hikingproject.com/trail/7076729/route-66
651,166,-304,greenBlue,836,47.3578,2.4,"Ravensdale, Washington",-122.0044,697,Iron Brigade,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7055597/iron-brigade
652,92,-92,green,871,47.3558,1.4,"Ravensdale, Washington",-121.9955,841,Anaconda,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7055592/anaconda
653,148,-144,green,876,47.3138,2.4,"Black Diamond, Washington",-121.9013,729,River Trail,1,4.0,A lovely loop along the Green River and through the woods.,https://www.hikingproject.com/trail/7046244/river-trail
654,9,-223,green,790,47.4154,2.0,"Hobart, Washington",-121.9257,573,Carey Creek Trail,1,3.0,An easy forested trail paralleling Carey Creek.,https://www.hikingproject.com/trail/7052562/carey-creek-trail
655,15,-516,blue,1309,47.4291,1.4,"Hobart, Washington",-121.9273,809,Elk Ridge,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7056035/elk-ridge
656,0,-187,green,970,47.4284,1.2,"Hobart, Washington",-121.9348,783,Road G,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7052692/road-g
657,1460,-3056,green,3875,47.3914,22.2,"Riverbend, Washington",-121.3927,976,John Wayne Pioneer Trail: Hyak to Rattlesnake Lake,4,2.3,"A rail-to-trail conversion that features a two-mile tunnel, four tall railroad trestles, and scenic views of the valley.",https://www.hikingproject.com/trail/7034522/john-wayne-pioneer-trail-hyak-to-rattlesnake-lake
658,2978,-26,blueBlack,4339,47.4421,3.9,"Riverbend, Washington",-121.6784,1386,Mount Washington,16,4.3,A trail with a variety of features and awesome view at the top in a clear day.,https://www.hikingproject.com/trail/7010726/mount-washington
659,3198,-105,black,4655,47.4123,4.6,"Riverbend, Washington",-121.5891,1562,McClellan Butte,2,3.5,Needs Summary,https://www.hikingproject.com/trail/7064931/mcclellan-butte
660,3055,-3054,blueBlack,5113,47.4247,8.2,"Riverbend, Washington",-121.5834,2216,Bandera Mountain,10,4.6,"Awesome views of Mt. Rainier, Mt. Adams, and the whole Snoqualmie Pass region.",https://www.hikingproject.com/trail/7004826/bandera-mountain
661,2772,-2771,blue,4429,47.4247,10.5,"Riverbend, Washington",-121.5834,2207,"Mason, Island, & Rainbow Lakes",6,4.3,Great trail to three beautiful lakes with awesome views.,https://www.hikingproject.com/trail/7004829/mason-island-rainbow-lakes
662,1090,-1090,blue,4493,47.3643,6.6,"Riverbend, Washington",-121.5317,3421,Little St. Helens,4,4.3,"A wonderful route with amazing 360 views, wildflowers and very few hikers.",https://www.hikingproject.com/trail/7020385/little-st-helens
663,5068,-5067,blueBlack,5491,47.4247,16.1,"Riverbend, Washington",-121.5834,2209,Thompson Lake via Mt. Defiance,2,4.0,"An airy trail with good mountain vistas, and ending at a nice lake pretty far out of the way.",https://www.hikingproject.com/trail/7017921/thompson-lake-via-mt-defiance
664,3060,0,blueBlack,5592,47.403,2.8,"Riverbend, Washington",-121.4866,2532,Granite Mountain Trail #1016,19,4.9,A beautiful hike with stunning views!,https://www.hikingproject.com/trail/7004544/granite-mountain-trail-1016
665,2242,-157,blue,4277,47.4247,3.8,"Riverbend, Washington",-121.5834,2192,Ira Spring (Mason Lake) Trail #1038,21,4.2,An old roadbed leading to Mason Lake and much more!,https://www.hikingproject.com/trail/7006086/ira-spring-mason-lake-trail-1038
666,1804,-109,blue,3667,47.3926,3.2,"Riverbend, Washington",-121.4741,1935,Annette Lake Trail,24,4.0,A steep climb through often fog-laden forest rewards hikers with incredible views and a picturesque alpine lake.,https://www.hikingproject.com/trail/7004542/annette-lake-trail
667,1191,-27,greenBlue,3814,47.4012,2.7,"Riverbend, Washington",-121.5184,2640,Talapus Lake Trail #1039,16,4.3,A moderate grade trail leading to two beautiful lakes.,https://www.hikingproject.com/trail/7018042/talapus-lake-trail-1039
668,325,-9,green,2568,47.4131,1.0,"Riverbend, Washington",-121.4428,2252,Franklin Falls Trail,10,4.2,A short and easy trail leading to a great waterfall.,https://www.hikingproject.com/trail/7032988/franklin-falls-trail
669,2362,-146,blue,4577,47.4151,4.4,"Riverbend, Washington",-121.4432,2290,Denny Creek Trail #1014,9,4.1,A trail with stunning views at Lake Melakwa.,https://www.hikingproject.com/trail/7012999/denny-creek-trail-1014
670,243,-124,blue,2146,47.3938,1.1,"Riverbend, Washington",-121.4698,1903,Asahel Curtis Nature Trail,2,4.0,Needs Summary,https://www.hikingproject.com/trail/7064348/asahel-curtis-nature-trail
671,2416,-900,blue,4167,47.3978,6.2,"Riverbend, Washington",-121.4865,1888,Pratt Lake Trail #1007,1,4.0,A scenic and well-maintained trail to Pratt Lake.,https://www.hikingproject.com/trail/7056093/pratt-lake-trail-1007
672,1093,-109,blueBlack,5114,47.4187,1.1,"Riverbend, Washington",-121.5568,4126,Bandera Mountain Trail,3,3.7,Jekyll and Hyde...A steep scramble to a smooth ridge-top cruise and incredible vies.,https://www.hikingproject.com/trail/7006084/bandera-mountain-trail
673,1472,-1797,black,5148,47.4266,4.8,"Riverbend, Washington",-121.5509,3665,Mount Defiance Trail #1009,2,3.5,A seldom-traveled trail from Mason Lake to Thompson Lake.,https://www.hikingproject.com/trail/7017919/mount-defiance-trail-1009
674,724,-300,blue,4114,47.3643,3.9,"Riverbend, Washington",-121.5317,3420,Hansen Ridge Trail,2,3.0,A great biking trail through new-growth that makes a nice hike too.,https://www.hikingproject.com/trail/7025874/hansen-ridge-trail
675,275,-676,greenBlue,4234,47.3742,2.4,"Riverbend, Washington",-121.539,3659,Carter Creek Trail,1,3.0,Needs summary and description.,https://www.hikingproject.com/trail/7025877/carter-creek-trail
676,21,-444,green,3842,47.3595,1.7,"Riverbend, Washington",-121.5396,3418,Hansen Ridge Road Connector,2,2.5,A section of road linking the upper and lower ends of the Hansen Ridge Trail.,https://www.hikingproject.com/trail/7025882/hansen-ridge-road-connector
677,486,-621,blueBlack,4533,47.4265,2.4,"Riverbend, Washington",-121.5506,4147,Island-Rainbow Trail,0,0.0,Needs adoption!,https://www.hikingproject.com/trail/7006088/island-rainbow-trail
678,1911,0,black,5008,47.362,2.2,"Riverbend, Washington",-121.4351,3097,Mount Catherine,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064900/mount-catherine
679,1485,-389,blue,3281,47.4086,5.0,"Riverbend, Washington",-121.6028,2079,Garcia,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064774/garcia
680,503,0,blueBlack,3935,47.3389,1.1,"Greenwater, Washington",-121.4207,3432,Twilight Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065911/twilight-lake
681,1108,0,black,5442,47.354,1.1,"Riverbend, Washington",-121.4545,4334,Silver Peak Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065571/silver-peak-trail
682,2443,-2442,blue,5368,47.4275,10.8,"Riverbend, Washington",-121.4132,3032,Kendall Katwalk,24,4.7,A beautiful hike with stunning views - one of the 100 Classic routes in Washington!,https://www.hikingproject.com/trail/7005404/kendall-katwalk
683,1871,-1871,blue,4466,47.3977,8.3,"Riverbend, Washington",-121.3953,2600,Kendall Peak Lakes,5,4.4,A nice and steady trail along an old logging road with great views of the Cascades and Mt Rainier as a payoff.,https://www.hikingproject.com/trail/7025521/kendall-peak-lakes
684,16105,-15044,blueBlack,5978,47.4267,72.1,"Riverbend, Washington",-121.4154,2990,PCT: Snoqualmie Pass to Stevens Pass,5,4.8,Needs Adoption,https://www.hikingproject.com/trail/7009493/pct-snoqualmie-pass-to-stevens-pass
685,30,-27,greenBlue,2567,47.3968,1.1,"Riverbend, Washington",-121.3794,2537,Gold Creek Pond Loop Trail,3,4.7,"An easy, paved trail with spectacular views of the Snoqualmie Pass peaks.",https://www.hikingproject.com/trail/7019670/gold-creek-pond-loop-trail
686,2334,-44,black,5339,47.4273,3.2,"Riverbend, Washington",-121.4129,3049,Old Commonwealth Creek Trail,1,4.0,A rugged and tough trail leading up toward Red Mountain.,https://www.hikingproject.com/trail/7036308/old-commonwealth-creek-trail
687,2110,-113,greenBlue,4619,47.4094,5.4,"Skykomish, Washington",-121.3678,2622,Gold Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064773/gold-creek
688,2289,-658,black,5214,47.3634,4.1,"Skykomish, Washington",-121.3562,3583,Lk. Lillian,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064980/lk-lillian
689,819,-56,blue,3476,47.3685,2.5,"Riverbend, Washington",-121.4072,2712,Hidden Valley,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064766/hidden-valley
690,736,-686,blueBlack,3222,47.3372,3.0,"Greenwater, Washington",-121.3753,2562,High Horse,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064706/high-horse
691,2355,-29,blueBlack,5104,47.4008,3.8,"Skykomish, Washington",-121.2837,2778,Rachel Lake Trail,4,4.3,A trail to a beautiful alpine lake with overnight camping for backpackers.,https://www.hikingproject.com/trail/7036697/rachel-lake-trail
692,2565,-15,black,4917,47.4174,4.9,"Skykomish, Washington",-121.2384,2353,Mineral Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064958/mineral-creek
693,2034,-2034,blueBlack,5800,47.357,4.3,"Cle Elum, Washington",-121.1878,4229,Thorp Mountain via Knox Creek,1,3.0,"The shortest way to get to the Thorp Mountain Lookout, though still steep in spots.",https://www.hikingproject.com/trail/7055335/thorp-mountain-via-knox-creek
694,1005,0,blueBlack,5236,47.357,1.2,"Cle Elum, Washington",-121.1878,4231,Knox Creek Trail #1315.1,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7055573/knox-creek-trail-13151
695,1524,-912,greenBlue,3160,47.4103,10.6,"Cle Elum, Washington",-121.1086,2494,Waptus River Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065868/waptus-river-trail
696,35,-25,green,2277,47.3504,1.3,"Cle Elum, Washington",-121.2496,2262,Kachess Lake Shore,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064865/kachess-lake-shore
697,687,-359,greenBlue,2607,47.3584,4.3,"Cle Elum, Washington",-121.2461,2278,Little Kachess,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064967/little-kachess
698,228,-596,green,2889,47.4342,4.5,"Skykomish, Washington",-121.1872,2459,Cooper River,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064502/cooper-river
699,3765,-1983,black,5552,47.4098,7.7,"Cle Elum, Washington",-121.1082,2460,Polallie Ridge Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065235/polallie-ridge-trail
700,3760,-1067,black,5597,47.4039,5.6,"Cle Elum, Washington",-121.1116,2609,Red Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065392/red-mountain
701,1502,-6,black,5126,47.3742,2.2,"Cle Elum, Washington",-121.1619,3624,Thorp Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065817/thorp-creek
702,98,-93,green,2909,47.434,1.2,"Skykomish, Washington",-121.1859,2818,Owhi Campground Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065260/owhi-campground-trail
703,243,-996,black,5474,47.3188,1.7,"Cle Elum, Washington",-121.1611,4653,Silver Creek Connector,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065519/silver-creek-connector
704,3906,-138,black,6382,47.4179,3.7,"Cle Elum, Washington",-121.0852,2509,Davis Peak,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064485/davis-peak
705,1165,0,black,4699,47.3741,1.6,"Cle Elum, Washington",-121.157,3534,Little Joe Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064923/little-joe-lake
706,3110,-90,black,5370,47.353,2.9,"Cle Elum, Washington",-121.1047,2272,Howson Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064757/howson-creek
707,1295,-998,black,5486,47.4067,2.9,"Cle Elum, Washington",-120.9761,4227,Skookum Basin Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065483/skookum-basin-trail
708,2717,-330,black,5481,47.4161,4.6,"Cle Elum, Washington",-121.0801,2783,Paris Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065313/paris-creek-trail
709,3600,-5,black,6006,47.3937,5.0,"Cle Elum, Washington",-121.0904,2411,Jolly Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064854/jolly-mountain
710,1826,-65,black,5433,47.4424,3.4,"Cle Elum, Washington",-121.0407,3672,Boulder De Roux,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064324/boulder-de-roux
711,2453,-3,black,6000,47.3766,3.0,"Cle Elum, Washington",-120.9812,3550,Jolly Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064818/jolly-creek
712,1110,-42,greenBlue,4224,47.3797,5.4,"Cle Elum, Washington",-120.8852,3156,North Fork Teanaway Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065320/north-fork-teanaway-trail
713,1485,-1225,black,4494,47.3457,4.1,"Cle Elum, Washington",-120.8938,3009,Jungle Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064824/jungle-creek
714,1881,-2162,black,5854,47.4336,6.9,"Cle Elum, Washington",-120.9771,4757,Koppen Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064895/koppen-mountain
715,2194,-491,black,6115,47.4208,2.7,"Cle Elum, Washington",-120.9382,3922,Iron Peak,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064875/iron-peak
716,2060,-1188,black,5790,47.3943,5.6,"Cle Elum, Washington",-120.8753,3927,Beverly Turnpike,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064269/beverly-turnpike
717,1456,-2218,black,5364,47.3855,5.3,"Cle Elum, Washington",-120.966,3146,Johnson Medra,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064881/johnson-medra
718,1862,-19,black,5622,47.4178,3.8,"Cle Elum, Washington",-120.9375,3779,Boulder De Roux,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064343/boulder-de-roux
719,1574,-328,black,5386,47.4207,1.9,"Cle Elum, Washington",-120.9412,3812,South Esmerelda Peak,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065534/south-esmerelda-peak
720,1991,-500,black,4928,47.3359,4.8,"Cle Elum, Washington",-120.9545,3007,Way Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065955/way-creek
721,286,-847,black,5028,47.4195,1.5,"Cle Elum, Washington",-120.9708,4181,Deroux Spur,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064396/deroux-spur
722,4026,-4026,blue,7094,47.3666,13.7,"Cle Elum, Washington",-120.8016,3069,Stafford Trail to Navaho Pass to Navaho Peak,5,4.6,"A gentle climb and a great trail that can be tackled in many ways: hiking, running, or overnighting.",https://www.hikingproject.com/trail/7018896/stafford-trail-to-navaho-pass-to-navaho-peak
723,2934,-4,blue,5999,47.3666,6.0,"Cle Elum, Washington",-120.8016,3069,Stafford Creek Trail,3,4.0,A gentle climb that follows a river up for views of the Enchantments.,https://www.hikingproject.com/trail/7018900/stafford-creek-trail
724,1333,-1147,blueBlack,6552,47.4197,3.8,"Cle Elum, Washington",-120.8529,5787,Old County Line Trail,0,0.0,Needs adoption!,https://www.hikingproject.com/trail/7020877/old-county-line-trail
725,2577,-2152,black,6407,47.4495,7.0,"Leavenworth, Washington",-120.8339,3913,Hardscrabble Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064767/hardscrabble-creek
726,0,-2319,black,6039,47.4205,2.3,"Leavenworth, Washington",-120.8187,3720,Cascade Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064401/cascade-creek
727,3041,-1168,black,6186,47.3693,4.6,"Cle Elum, Washington",-120.8393,3145,Standup Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065537/standup-trail
728,2184,-369,black,6156,47.3943,2.7,"Cle Elum, Washington",-120.8753,3973,Bean Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064328/bean-creek
